osm_id,name,highway,st_astext
371385339,Inland Woods Trail,path,"LINESTRING(-69.669432 44.53765090050576,-69.66934319999999 44.53764350050576,-69.6693061 44.53762880050575,-69.66928749999998 44.537592000505754,-69.6692792 44.537530100505755,-69.66926679999999 44.53744620050576,-69.6692358 44.537388800505774,-69.6691863 44.53732700050576,-69.6691759 44.53727690050578,-69.6691904 44.537198900505786,-69.6692028 44.53713710050578,-69.6692131 44.53707520050578,-69.66919659999999 44.53703550050579,-69.6691677 44.537007500505794,-69.6691119 44.53699870050578,-69.6690671 44.53700290050579,-69.66903339999999 44.5370060005058,-69.6689591 44.537037000505784,-69.66889089999998 44.53707520050578,-69.6688331 44.537119400505794,-69.66877939999999 44.53715620050579,-69.6687298 44.53717240050578,-69.66867819999999 44.537176800505776,-69.6686493 44.537207700505775,-69.6686038 44.53722540050578,-69.668513 44.53723860050578,-69.6684076 44.537254800505785,-69.66833739999998 44.537271000505775,-69.6683126 44.53729310050578,-69.668294 44.53731670050576,-69.6682527 44.53733880050578,-69.66824029999998 44.53737260050577,-69.6682548 44.53740500050577,-69.6683105 44.53742120050576,-69.66839109999998 44.53742560050577,-69.668484 44.537438900505755,-69.6685873 44.53745210050577,-69.66863889999999 44.537469800505754,-69.6686885 44.53748300050575,-69.6687422 44.53748300050575,-69.6687814 44.53750950050576,-69.6688413 44.53751540050574,-69.668924 44.53750950050576,-69.6689962 44.53754930050576,-69.6691078 44.53759930050574,-69.6691326 44.53763910050574,-69.6691388 44.53768770050574,-69.66916559999999 44.537731800505746,-69.66916969999998 44.537796600505736,-69.6691367 44.53785110050574,-69.6690768 44.53790260050573,-69.6690252 44.53794680050573,-69.6689632 44.537965900505725,-69.66890949999998 44.53795560050573,-69.66887029999998 44.53792470050573,-69.6688413 44.53791440050573,-69.6687649 44.53790850050572,-69.6687092 44.53790110050573,-69.6686493 44.53790110050573,-69.6685873 44.53791290050573,-69.6685667 44.53794680050573,-69.66853980000002 44.53799090050571,-69.668513 44.538021800505724,-69.6685357 44.53804540050573,-69.6685439 44.538076300505715,-69.66853980000002 44.53812190050572,-69.6685109 44.53816610050571,-69.6684737 44.53819700050571,-69.6684303 44.53820000050571,-69.668387 44.53821470050571,-69.66834770000001 44.53821760050571,-69.6683167 44.538198500505715,-69.6682796 44.53819110050571,-69.6682321 44.53819110050571,-69.6681825 44.538163200505714,-69.6680895 44.53815430050572,-69.6680131 44.53816020050571,-69.6679388 44.53819700050571,-69.6678541 44.53822210050571,-69.6677735 44.538272100505715,-69.6677157 44.538336900505705,-69.6676393 44.5384340005057,-69.6675918 44.53849000050568,-69.66757939999998 44.53855330050568,-69.66756289999998 44.538622500505696,-69.66749469999999 44.538628400505694,-69.6674121 44.53863570050569,-69.6673563 44.53864460050569,-69.6673378 44.53866220050569,-69.6673192 44.53870750050568)"
11443944,Drummond Road,residential,"LINESTRING(-69.6897012 44.47730750050967,-69.6940119 44.478044900509616,-69.6963902 44.478342900509595,-69.7000002 44.478878200509556,-69.7015008 44.479024700509555,-69.7025697 44.47921660050954,-69.7048836 44.479635200509506,-69.7064809 44.479847200509504)"
11434459,,residential,"LINESTRING(-69.6924863 44.46603760051038,-69.692998 44.46635300051036,-69.693556 44.46623400051035)"
11430504,,residential,"LINESTRING(-69.6918684 44.467149200510306,-69.688935 44.46664800051033,-69.68853299999999 44.46659000051034,-69.68747199999999 44.46643900051034)"
1016178903,,footway,"LINESTRING(-69.6723132 44.467080900510304,-69.6723228 44.4671157005103)"
1016178902,,footway,"LINESTRING(-69.6723266 44.4671562005103,-69.67238809999999 44.46723090051028)"
11431388,,residential,"LINESTRING(-69.81320600000001 44.507704000507715,-69.81410199999999 44.50778200050771,-69.81483 44.5079370005077,-69.81562599999998 44.508012000507705,-69.816244 44.50794900050771)"
225231478,Ashby Road,residential,"LINESTRING(-69.6758354 44.47000320051013,-69.6759689 44.47001300051012,-69.6765391 44.470133100510104,-69.67893919999999 44.47048180051011,-69.67904119999999 44.47046470051009,-69.6791253 44.47024480051011,-69.679214 44.46995490051012,-69.6793635 44.469804900510134,-69.6796764 44.469701600510135,-69.68012 44.46968160051016,-69.68045159999998 44.469711600510124,-69.6807224 44.469778200510135,-69.6809419 44.469834900510136,-69.68120349999998 44.46985490051013,-69.6816331 44.46993150051013)"
981336525,Hatch Cove Road,residential,"LINESTRING(-69.80687439999998 44.519630100506944,-69.8065794 44.51940450050696,-69.8061127 44.51922090050698,-69.8058016 44.51901050050698,-69.80550650000002 44.518666200507,-69.80542589999999 44.51851770050701,-69.80530799999998 44.51784390050707,-69.80533539999999 44.517709600507075,-69.8054268 44.51759370050708,-69.8056403 44.517486400507096,-69.80591669999998 44.5174400005071,-69.806014 44.5173468005071,-69.8060381 44.517087200507106,-69.8060359 44.51681940050713,-69.8060753 44.51641090050715,-69.80599399999998 44.51607760050718,-69.80603459999999 44.51532970050723)"
11443557,Hatch Cove Road,residential,"LINESTRING(-69.80597319999998 44.51858210050701,-69.805587 44.51854000050701,-69.80542589999999 44.51851770050701,-69.8053468 44.518506800507026,-69.8052396 44.51849820050701,-69.80118879999999 44.51780180050705,-69.798826 44.51737600050709,-69.7981435 44.51734790050708)"
225231480,,residential,"LINESTRING(-69.6732563 44.49257730050869,-69.6728892 44.49179140050874,-69.67228839999999 44.490964800508806,-69.6718592 44.490291300508844,-69.67135279999998 44.48992540050886,-69.6705932 44.489724900508875)"
371385337,Inland Woods Trail,path,"LINESTRING(-69.6651573 44.5399566005056,-69.6653143 44.539997800505596,-69.665401 44.54002430050559,-69.6654994 44.5400432005056,-69.6656076 44.54007730050558,-69.6657315 44.540109700505596,-69.6658678 44.54013910050558,-69.6659959 44.54013910050558,-69.6661817 44.54011560050558,-69.6663428 44.54009200050559,-69.6664048 44.540071400505596,-69.66643369999998 44.54003610050559,-69.66643369999998 44.5399683005056,-69.6663511 44.53983290050561,-69.66630149999999 44.53973870050561,-69.66630149999999 44.539694500505625,-69.6663552 44.539673900505605,-69.6664379 44.539676900505626,-69.66652049999999 44.539726900505606,-69.6666237 44.53975640050561,-69.6667766 44.53975640050561,-69.6668757 44.53973570050562,-69.666884 44.539676900505626,-69.66683439999998 44.53963270050562,-69.6667105 44.53958850050562,-69.66658659999999 44.53955910050562,-69.6665081 44.53949730050563,-69.6664502 44.539417800505625,-69.6664461 44.539355900505626,-69.6664626 44.53931180050565,-69.6665287 44.53930290050564,-69.66661129999999 44.53935000050563,-69.6667022 44.53938540050563,-69.6668592 44.53938540050563,-69.6669129 44.53937650050565,-69.6669294 44.539332400505636,-69.6669005 44.53924110050564,-69.666884 44.53913810050565,-69.66703269999998 44.53913810050565,-69.667107 44.53916750050565,-69.6671194 44.539244100505634,-69.66711529999999 44.53932650050564,-69.66719789999999 44.53941480050563,-69.66724749999999 44.539491400505625,-69.667264 44.539591500505615,-69.6672434 44.539688600505606,-69.667202 44.539729900505606,-69.6672847 44.5398211005056,-69.667359 44.539909500505594,-69.66745400000002 44.539924200505595,-69.6675284 44.5398888005056,-69.6675697 44.539765200505606,-69.6675697 44.53964150050562,-69.6676399 44.53962090050562,-69.6676399 44.53954140050563,-69.6676523 44.53950610050562,-69.6677266 44.53946490050562,-69.6677638 44.53939420050563,-69.66791250000001 44.53935000050563,-69.6680406 44.53934710050564,-69.6681645 44.53937650050565,-69.66821239999999 44.539357000505646,-69.6682802 44.53932940050563,-69.6685487 44.53927050050564,-69.66866019999999 44.539249900505645,-69.6686798 44.53923460050565,-69.6687015 44.539217600505644,-69.668685 44.53916160050566,-69.6686106 44.53910860050566,-69.66856110000002 44.53905860050564,-69.6685321 44.53898790050567,-69.6685074 44.53894080050566,-69.66851149999998 44.53888190050567,-69.6685735 44.53884360050567,-69.66866019999999 44.53881120050567,-69.66865919999998 44.538734500505676,-69.66865729999999 44.53858650050569)"
11438496,Burleigh Road,residential,"LINESTRING(-69.6789764 44.48052260050947,-69.67907619999998 44.48052050050947,-69.6791143 44.48056790050945,-69.67937220000002 44.48175920050938,-69.6794468 44.48251000050932,-69.6794106 44.48281890050931,-69.6792509 44.48345350050927,-69.67894969999999 44.48449380050921,-69.67881709999999 44.48488560050919,-69.6786444 44.48526450050916,-69.6782515 44.485886900509115,-69.6775812 44.486737500509065,-69.6771641 44.48723460050903,-69.6770091 44.487206800509036)"
11439026,Hill Farm Road,residential,"LINESTRING(-69.7984287 44.51237920050742,-69.7989462 44.51244900050742,-69.79989849999998 44.51223100050742,-69.802374 44.513077000507366,-69.804004 44.51291700050738,-69.804802 44.512963000507376,-69.805441 44.51310000050737,-69.805889 44.51348900050735,-69.8059629 44.513508000507336,-69.806336 44.513604000507335,-69.807039 44.51348900050735,-69.80803 44.51312300050737,-69.808413 44.51280300050738,-69.808445 44.512483000507416)"
225231479,,residential,"LINESTRING(-69.6749668 44.4926005005087,-69.6740694 44.492403600508716,-69.67355439999999 44.492495500508696,-69.6732563 44.49257730050869,-69.67249009999999 44.49278780050868,-69.67198799999998 44.49269450050868,-69.66681669999998 44.49062800050882)"
371385334,Inland Woods Trail,path,"LINESTRING(-69.66821239999999 44.539357000505646,-69.66815609999999 44.53946950050563,-69.6681182 44.53956310050563,-69.66814149999999 44.53961940050562,-69.6680948 44.53965890050562,-69.66810059999999 44.539721400505606,-69.66806269999998 44.53975680050562,-69.6680597 44.53982130050561,-69.6680334 44.5398692005056,-69.6680451 44.539921200505596,-69.66805389999999 44.539983700505594,-69.6680889 44.540019100505596,-69.6681444 44.540031600505586,-69.66821159999999 44.54001280050558,-69.6683109 44.53991910050559,-69.6683869 44.539844200505605,-69.6683869 44.539781700505614,-69.6684745 44.539754700505604,-69.6685388 44.539704700505624,-69.6686322 44.53965060050561,-69.66873739999998 44.53961730050562,-69.66884249999998 44.53959850050561,-69.66889509999999 44.539579800505614,-69.6689068 44.539523600505625,-69.6688922 44.53945700050562,-69.6688571 44.53940700050564,-69.6688133 44.53938620050564,-69.6687812 44.53935080050564,-69.66876949999998 44.53930500050564,-69.6687637 44.53926960050564,-69.6687637 44.539244600505654,-69.6687286 44.53923210050564,-69.6686798 44.53923460050565)"
926327305,Davis Road,residential,"LINESTRING(-69.6652224 44.47261750050996,-69.6652838 44.47277340050995,-69.6653025 44.47305660050993,-69.66523239999998 44.473573100509896,-69.665167 44.47411630050986)"
11443668,Loon Call Drive,residential,"LINESTRING(-69.8006111 44.50878270050765,-69.801672 44.50850400050767,-69.801959 44.50852700050766,-69.802566 44.508733000507654,-69.803525 44.509350000507595,-69.804004 44.50992200050758,-69.80411299999999 44.510073700507576,-69.8049027 44.51046620050753,-69.80549280000001 44.51089080050751,-69.806304 44.511180000507494,-69.8070808 44.51155810050748,-69.8074603 44.51153780050747,-69.80795709999998 44.511399600507474,-69.808254 44.51131700050749,-69.8090208 44.510940900507514,-69.80997899999998 44.51047100050754,-69.81021519999999 44.510347900507554,-69.8111578 44.509856800507585,-69.8112432 44.509862200507584,-69.8113646 44.509855600507585,-69.81146499999998 44.50982060050758,-69.8115094 44.509759000507586,-69.8115117 44.50970570050759,-69.81146499999998 44.509657400507606,-69.8113973 44.50964410050759,-69.81132959999998 44.50965410050759,-69.8112619 44.50969240050759,-69.81121749999998 44.509742400507584,-69.8111578 44.509856800507585)"
11440296,Westview Street,residential,"LINESTRING(-69.6615034 44.54391410050533,-69.66175319999999 44.54386840050534,-69.6621823 44.54379200050535,-69.6625471 44.543788100505346,-69.6629655 44.54382640050534,-69.6633518 44.54393340050534)"
306751603,Snowmobile,path,"LINESTRING(-69.6248404 44.525961700506535,-69.62523479999999 44.52574920050654,-69.6263211 44.52504690050658,-69.62740689999998 44.52370980050668,-69.6294494 44.52231360050676,-69.6309152 44.521620300506804,-69.6309902 44.52158010050681,-69.6310024 44.52142410050683,-69.6307848 44.5201792005069,-69.6319021 44.51952500050696,-69.6332279 44.518107100507045,-69.63462000000001 44.51598000050718,-69.6344212 44.514089300507315,-69.6372716 44.508038400507694,-69.6380671 44.50770750050771,-69.63786820000001 44.50714020050776,-69.63866369999998 44.50543830050786,-69.639658 44.503168900508,-69.6404535 44.501987000508095,-69.6408513 44.50141960050812,-69.6411164 44.49971750050825,-69.6413402 44.49968580050824,-69.64216280000001 44.49960930050824,-69.6430388 44.49806260050834,-69.6426411 44.496880500508425,-69.65092730000002 44.484065200509235,-69.65181939999998 44.48272150050933,-69.6521205 44.482268000509336,-69.65457319999999 44.47961940050952,-69.6569597 44.476876100509685,-69.6558327 44.47645040050972,-69.65596529999999 44.475362500509796,-69.65636309999998 44.47474760050983,-69.65636309999998 44.47422720050986,-69.65715849999998 44.47417990050987,-69.6578823 44.4736330005099,-69.65905419999999 44.473198200509906,-69.6599917 44.473566100509906,-69.66036669999998 44.47293060050994,-69.6604604 44.47252920050997,-69.660789 44.47199860051,-69.6608823 44.47169300051002,-69.6614448 44.47186020051001,-69.6626166 44.470589100510075,-69.6634603 44.46948530051016,-69.6646791 44.46771240051026,-69.6662259 44.465471100510406,-69.6675384 44.46336360051055,-69.6681946 44.46229300051061,-69.6690383 44.46078750051069,-69.6693665 44.459482800510784,-69.6685696 44.45938240051078,-69.6686633 44.458178000510856,-69.6688508 44.45680620051095,-69.6703508 44.45566870051101,-69.6733039 44.453861900511114,-69.6720851 44.453426900511154,-69.6711945 44.452791200511186,-69.6697414 44.452322700511225,-69.67011639999998 44.451954700511244,-69.6709602 44.451954700511244,-69.6718976 44.45208850051122,-69.6730695 44.451954700511244,-69.674007 44.451921200511244,-69.67485069999998 44.4510512005113,-69.6747101 44.450248200511346,-69.6754132 44.44981320051137,-69.6760694 44.44880930051145,-69.676585 44.447604700511505,-69.6772882 44.44643340051158,-69.6779913 44.44552990051163,-69.6784131 44.44482720051168,-69.67822559999999 44.44409090051171,-69.67822559999999 44.442886200511786,-69.6776631 44.44127980051189,-69.67705379999998 44.438870200512035,-69.67635069999999 44.43769880051211,-69.6742413 44.43548980051224,-69.6724601 44.43308000051238,-69.6705383 44.430870800512515,-69.6699289 44.43093780051251,-69.6694133 44.43190850051246,-69.6692258 44.432946100512396,-69.66852269999998 44.43311340051238,-69.6674446 44.43361550051235,-69.6666009 44.43401710051233,-69.6657103 44.43378290051234,-69.6653353 44.43311340051238,-69.6647259 44.43261140051241,-69.66378849999998 44.4329126005124,-69.66331970000002 44.4327118005124,-69.66275719999999 44.43247750051242,-69.6616323 44.4327452005124,-69.6614448 44.43341470051237,-69.6614448 44.43384980051234,-69.6605073 44.43405060051232,-69.65952289999998 44.43421800051232,-69.656148 44.43348160051237,-69.65502300000001 44.43297950051239,-69.65394489999998 44.4327118005124,-69.6534762 44.432075800512436,-69.65319489999999 44.43150680051247,-69.6523512 44.43127250051249,-69.65094499999998 44.43110510051252,-69.64931829999999 44.431130700512504)"
371385332,Inland Woods Trail,path,"LINESTRING(-69.66196759999998 44.539969500505585,-69.662051 44.54003900050559,-69.66213359999999 44.5400596005056,-69.66223269999999 44.54007730050558,-69.66282759999999 44.540071400505596,-69.66288949999999 44.540100800505584,-69.66300109999999 44.540103800505584,-69.6631043 44.540071400505596,-69.6632241 44.54003020050558,-69.6632861 44.53998600050559,-69.6632861 44.53988590050559,-69.6633728 44.53989180050561,-69.66341 44.53982700050561,-69.6635133 44.53976220050559,-69.6635629 44.53968570050561,-69.6635876 44.53962390050562,-69.66359929999999 44.53956030050562)"
371385330,Inland Woods Trail,path,"LINESTRING(-69.6646805 44.54008950050558,-69.66483929999998 44.540109700505596,-69.6649425 44.54009200050559,-69.66503749999998 44.54005370050558,-69.66508709999998 44.5399948005056,-69.6651573 44.5399566005056,-69.6652606 44.53989770050559,-69.66529779999999 44.539835800505614,-69.6653763 44.53981820050561,-69.6654382 44.5397799005056,-69.6655261 44.53977160050561)"
371385336,Inland Woods Trail,path,"LINESTRING(-69.66341 44.53982700050561,-69.6634968 44.53983000050561,-69.6636042 44.5398741005056,-69.66371569999998 44.53989770050559,-69.66380239999998 44.53989770050559,-69.66388919999999 44.53993300050559,-69.66395109999999 44.53995070050559,-69.664042 44.539953600505584,-69.6641246 44.539953600505584,-69.6641783 44.539980100505595,-69.6642733 44.5400037005056,-69.6643642 44.54003310050559,-69.6645005 44.54006260050559,-69.6645831 44.54006260050559,-69.6646774 44.54005200050559,-69.6647608 44.5400125005056,-69.66483510000002 44.539959500505596,-69.66488059999999 44.53988590050559,-69.66488059999999 44.539800500505606,-69.6649301 44.53975640050561,-69.6649962 44.5397122005056,-69.66505819999999 44.5397122005056,-69.6650706 44.53965920050561,-69.66504169999999 44.53958560050562,-69.6650251 44.53950610050562,-69.6650293 44.539417800505625,-69.6650706 44.539355900505626,-69.6651201 44.539332400505636,-69.665178 44.539332400505636,-69.66524819999998 44.539252900505645,-69.6653267 44.53919110050564,-69.6653597 44.53912630050564,-69.6654465 44.53907330050565,-69.6655456 44.53902910050566,-69.6656489 44.53897610050566,-69.6658058 44.538934900505666,-69.6659091 44.53892310050566,-69.6660165 44.538914300505674,-69.6660661 44.53892900050566,-69.6662966 44.53892730050567)"
